"rootPath","scannedAt","relativePath","fileName","baseName","fullPath","extension","size","modifiedAt"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(CHEYENNE'S ROCK)- It's Late - Shakin' Stevens.mp3","(CHEYENNE'S ROCK)- It's Late - Shakin' Stevens.mp3","(CHEYENNE'S ROCK)- It's Late - Shakin' Stevens","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(CHEYENNE'S ROCK)- It's Late - Shakin' Stevens.mp3",".mp3","4191067","2025-03-03T19:43:18.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(COASTIN) Lord of the dance.mp3","(COASTIN) Lord of the dance.mp3","(COASTIN) Lord of the dance","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(COASTIN) Lord of the dance.mp3",".mp3","4618081","2025-03-03T19:43:20.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(COFFEE)  Who Wouldn't Wanna Be Me.mp4","(COFFEE)  Who Wouldn't Wanna Be Me.mp4","(COFFEE)  Who Wouldn't Wanna Be Me","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(COFFEE)  Who Wouldn't Wanna Be Me.mp4",".mp4","9021333","2025-03-03T19:43:22.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(COUNTRY GIRL SHAKE) Country Girl (Shake It For Me).mp3","(COUNTRY GIRL SHAKE) Country Girl (Shake It For Me).mp3","(COUNTRY GIRL SHAKE) Country Girl (Shake It For Me)","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(COUNTRY GIRL SHAKE) Country Girl (Shake It For Me).mp3",".mp3","5490526","2025-03-03T19:43:28.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(COWBOY STRUT) Brooks & Dunn - #1s...and Then Some CD2 - 03 - My Next Broken Heart.mp3","(COWBOY STRUT) Brooks & Dunn - #1s...and Then Some CD2 - 03 - My Next Broken Heart.mp3","(COWBOY STRUT) Brooks & Dunn - #1s...and Then Some CD2 - 03 - My Next Broken Heart","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(COWBOY STRUT) Brooks & Dunn - #1s...and Then Some CD2 - 03 - My Next Broken Heart.mp3",".mp3","7165358","2025-03-03T19:43:32.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(CUPID SHUFFLE- DOWN SOUTH SHUFFLE) Down South Shuffle (Mega Bass Mix) copia.mp4","(CUPID SHUFFLE- DOWN SOUTH SHUFFLE) Down South Shuffle (Mega Bass Mix) copia.mp4","(CUPID SHUFFLE- DOWN SOUTH SHUFFLE) Down South Shuffle (Mega Bass Mix) copia","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(CUPID SHUFFLE- DOWN SOUTH SHUFFLE) Down South Shuffle (Mega Bass Mix) copia.mp4",".mp4","10439364","2025-03-03T19:43:34.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(DAY JOB) Day Job.mp4","(DAY JOB) Day Job.mp4","(DAY JOB) Day Job","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(DAY JOB) Day Job.mp4",".mp4","4877774","2025-03-03T19:43:34.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(DEVIL SIDE) Bad Side - Moonlight Social.mp3","(DEVIL SIDE) Bad Side - Moonlight Social.mp3","(DEVIL SIDE) Bad Side - Moonlight Social","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(DEVIL SIDE) Bad Side - Moonlight Social.mp3",".mp3","8468809","2025-03-03T19:43:36.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(DING DANG DARN IT) KEN DOMASH- Ding darn darn It.mp3","(DING DANG DARN IT) KEN DOMASH- Ding darn darn It.mp3","(DING DANG DARN IT) KEN DOMASH- Ding darn darn It","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(DING DANG DARN IT) KEN DOMASH- Ding darn darn It.mp3",".mp3","5274966","2025-03-03T19:43:36.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(DONT DRINK THE WATER) Dont Drink The Water (Feat. Blake Shelton)- Brad paisley.mp3","(DONT DRINK THE WATER) Dont Drink The Water (Feat. Blake Shelton)- Brad paisley.mp3","(DONT DRINK THE WATER) Dont Drink The Water (Feat. Blake Shelton)- Brad paisley","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(DONT DRINK THE WATER) Dont Drink The Water (Feat. Blake Shelton)- Brad paisley.mp3",".mp3","6398555","2025-03-03T19:43:38.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(DOUBLE DUTCH) Blake Shelton - Some Beach.mp3","(DOUBLE DUTCH) Blake Shelton - Some Beach.mp3","(DOUBLE DUTCH) Blake Shelton - Some Beach","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(DOUBLE DUTCH) Blake Shelton - Some Beach.mp3",".mp3","8313292","2025-08-14T08:52:22.096Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(DRIVEN) Casey James-Drive copia.mp4","(DRIVEN) Casey James-Drive copia.mp4","(DRIVEN) Casey James-Drive copia","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(DRIVEN) Casey James-Drive copia.mp4",".mp4","7659506","2025-03-03T19:43:40.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(EASY COME EASY GO) Die Campbells- Hillbilly Rock, Hillbilly Roll.mp4","(EASY COME EASY GO) Die Campbells- Hillbilly Rock, Hillbilly Roll.mp4","(EASY COME EASY GO) Die Campbells- Hillbilly Rock, Hillbilly Roll","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(EASY COME EASY GO) Die Campbells- Hillbilly Rock, Hillbilly Roll.mp4",".mp4","4771493","2025-03-03T19:43:40.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(EASY WAY) Just Be You.mp4","(EASY WAY) Just Be You.mp4","(EASY WAY) Just Be You","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(EASY WAY) Just Be You.mp4",".mp4","5992111","2025-03-03T19:43:40.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(EIGHT SECOND RIDE) Jake Owen - Eight Second Ride.mp3","(EIGHT SECOND RIDE) Jake Owen - Eight Second Ride.mp3","(EIGHT SECOND RIDE) Jake Owen - Eight Second Ride","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(EIGHT SECOND RIDE) Jake Owen - Eight Second Ride.mp3",".mp3","5227969","2025-03-03T19:43:40.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(ENDLESS) Less and Less - Josh Grider.mp4","(ENDLESS) Less and Less - Josh Grider.mp4","(ENDLESS) Less and Less - Josh Grider","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(ENDLESS) Less and Less - Josh Grider.mp4",".mp4","6160089","2025-03-03T19:43:42.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(EVERY STAR) - Keith Urban - Even The Stars Fall 4 U.mp3","(EVERY STAR) - Keith Urban - Even The Stars Fall 4 U.mp3","(EVERY STAR) - Keith Urban - Even The Stars Fall 4 U","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(EVERY STAR) - Keith Urban - Even The Stars Fall 4 U.mp3",".mp3","9783500","2025-03-03T19:43:42.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(FINE)- The Abrams - Fine.mp3","(FINE)- The Abrams - Fine.mp3","(FINE)- The Abrams - Fine","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(FINE)- The Abrams - Fine.mp3",".mp3","6561670","2025-03-03T19:43:42.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(FIREBALL) Fireball (feat. John Ryan).mp3","(FIREBALL) Fireball (feat. John Ryan).mp3","(FIREBALL) Fireball (feat. John Ryan)","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(FIREBALL) Fireball (feat. John Ryan).mp3",".mp3","9584189","2025-03-03T19:43:42.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(FIVE MINUTES) TEXAS AS HELL - Miranda Lambert.mp3","(FIVE MINUTES) TEXAS AS HELL - Miranda Lambert.mp3","(FIVE MINUTES) TEXAS AS HELL - Miranda Lambert","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(FIVE MINUTES) TEXAS AS HELL - Miranda Lambert.mp3",".mp3","3662049","2025-03-03T19:43:44.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(FLOBIE SLIDE) I'm Holdin' on to Love (To Save My Life).mp3","(FLOBIE SLIDE) I'm Holdin' on to Love (To Save My Life).mp3","(FLOBIE SLIDE) I'm Holdin' on to Love (To Save My Life)","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(FLOBIE SLIDE) I'm Holdin' on to Love (To Save My Life).mp3",".mp3","8284841","2025-03-03T19:43:44.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(FOR BETTER FOR WORSE) For Better For Worse.mp4","(FOR BETTER FOR WORSE) For Better For Worse.mp4","(FOR BETTER FOR WORSE) For Better For Worse","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(FOR BETTER FOR WORSE) For Better For Worse.mp4",".mp4","6802220","2025-03-03T19:43:44.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(FOREVER YOUNG) Young Forever.mp4","(FOREVER YOUNG) Young Forever.mp4","(FOREVER YOUNG) Young Forever","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(FOREVER YOUNG) Young Forever.mp4",".mp4","8369321","2025-03-03T19:43:46.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(FOUR STAR BOOGIE) Eagles - Get Over It.mp3","(FOUR STAR BOOGIE) Eagles - Get Over It.mp3","(FOUR STAR BOOGIE) Eagles - Get Over It","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(FOUR STAR BOOGIE) Eagles - Get Over It.mp3",".mp3","3417530","2025-03-03T19:43:46.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(FRENCH KISS)Our First Kiss.mp4","(FRENCH KISS)Our First Kiss.mp4","(FRENCH KISS)Our First Kiss","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(FRENCH KISS)Our First Kiss.mp4",".mp4","7576668","2025-03-03T19:43:46.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(FROM A TO Z) Trip Around the Sun.mp3","(FROM A TO Z) Trip Around the Sun.mp3","(FROM A TO Z) Trip Around the Sun","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(FROM A TO Z) Trip Around the Sun.mp3",".mp3","7285046","2025-03-03T19:43:46.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(GALWAY GATHERING)Nathan Carter-12.Games People Play.mp3","(GALWAY GATHERING)Nathan Carter-12.Games People Play.mp3","(GALWAY GATHERING)Nathan Carter-12.Games People Play","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(GALWAY GATHERING)Nathan Carter-12.Games People Play.mp3",".mp3","6570037","2025-03-03T19:43:48.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(GAME ON) James Barker Band - Just Sayin (Audio).mp3","(GAME ON) James Barker Band - Just Sayin (Audio).mp3","(GAME ON) James Barker Band - Just Sayin (Audio)","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(GAME ON) James Barker Band - Just Sayin (Audio).mp3",".mp3","4610310","2025-03-03T19:43:48.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(GOD IS GOOD) God Is Good copia.mp4","(GOD IS GOOD) God Is Good copia.mp4","(GOD IS GOOD) God Is Good copia","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(GOD IS GOOD) God Is Good copia.mp4",".mp4","8064074","2025-03-03T19:43:50.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(GOOD THINGS)- Keith Urban - Good Thing.mp3","(GOOD THINGS)- Keith Urban - Good Thing.mp3","(GOOD THINGS)- Keith Urban - Good Thing","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(GOOD THINGS)- Keith Urban - Good Thing.mp3",".mp3","9520455","2025-03-03T19:43:50.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(GOTCHA)Movin' On.mp4","(GOTCHA)Movin' On.mp4","(GOTCHA)Movin' On","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(GOTCHA)Movin' On.mp4",".mp4","6553956","2025-03-03T19:43:52.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(GREAT GAMBLE)  Losing At Loving.mp4","(GREAT GAMBLE)  Losing At Loving.mp4","(GREAT GAMBLE)  Losing At Loving","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(GREAT GAMBLE)  Losing At Loving.mp4",".mp4","6537673","2025-03-03T19:43:52.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(GROOVY LOVE) If Jesus Loves Me (feat. Rahmsed).mp4","(GROOVY LOVE) If Jesus Loves Me (feat. Rahmsed).mp4","(GROOVY LOVE) If Jesus Loves Me (feat. Rahmsed)","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(GROOVY LOVE) If Jesus Loves Me (feat. Rahmsed).mp4",".mp4","9241749","2025-03-03T19:43:52.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(HEADIN' WEST) Headin' West.mp4","(HEADIN' WEST) Headin' West.mp4","(HEADIN' WEST) Headin' West","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(HEADIN' WEST) Headin' West.mp4",".mp4","7316119","2025-03-03T19:43:54.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(HEAVEN ON DIRT) Heaven on Dirt.mp4","(HEAVEN ON DIRT) Heaven on Dirt.mp4","(HEAVEN ON DIRT) Heaven on Dirt","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(HEAVEN ON DIRT) Heaven on Dirt.mp4",".mp4","6727050","2025-03-03T19:43:54.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(HILLBILLY GIRL) - Lisa McHugh - Hillbilly Girl.mp3","(HILLBILLY GIRL) - Lisa McHugh - Hillbilly Girl.mp3","(HILLBILLY GIRL) - Lisa McHugh - Hillbilly Girl","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(HILLBILLY GIRL) - Lisa McHugh - Hillbilly Girl.mp3",".mp3","6913385","2025-03-03T19:43:54.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(HOLD YOUR HORSES) Hold your Horses -E-Type.mp3","(HOLD YOUR HORSES) Hold your Horses -E-Type.mp3","(HOLD YOUR HORSES) Hold your Horses -E-Type","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(HOLD YOUR HORSES) Hold your Horses -E-Type.mp3",".mp3","3850967","2025-03-03T19:43:54.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(HURRY UP SLOW DOWN) Hurry up, Slow down - Don Derby.mp3","(HURRY UP SLOW DOWN) Hurry up, Slow down - Don Derby.mp3","(HURRY UP SLOW DOWN) Hurry up, Slow down - Don Derby","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(HURRY UP SLOW DOWN) Hurry up, Slow down - Don Derby.mp3",".mp3","2614534","2025-03-03T19:43:54.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(I BELIVE IN YOU) I Believe in You.mp4","(I BELIVE IN YOU) I Believe in You.mp4","(I BELIVE IN YOU) I Believe in You","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(I BELIVE IN YOU) I Believe in You.mp4",".mp4","6576677","2025-03-03T19:43:56.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(I'LL TELL YOU WHAT ) I Told You So).mp3","(I'LL TELL YOU WHAT ) I Told You So).mp3","(I'LL TELL YOU WHAT ) I Told You So)","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(I'LL TELL YOU WHAT ) I Told You So).mp3",".mp3","6667817","2025-03-03T19:43:56.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(INFINITY) -Fiddle.mp3","(INFINITY) -Fiddle.mp3","(INFINITY) -Fiddle","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(INFINITY) -Fiddle.mp3",".mp3","3254865","2025-03-03T19:43:56.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(IT'S ALRIGHT) It's Alright To Be A Redneck.mp3","(IT'S ALRIGHT) It's Alright To Be A Redneck.mp3","(IT'S ALRIGHT) It's Alright To Be A Redneck","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(IT'S ALRIGHT) It's Alright To Be A Redneck.mp3",".mp3","2658562","2025-03-03T19:43:56.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(IT'S EASY)Tracy Byrd - You Lied To Me.mp3","(IT'S EASY)Tracy Byrd - You Lied To Me.mp3","(IT'S EASY)Tracy Byrd - You Lied To Me","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(IT'S EASY)Tracy Byrd - You Lied To Me.mp3",".mp3","2837740","2025-03-03T19:43:56.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(ITALIAN LINE DANCE) - Italian Line Dance Crowd.mp3","(ITALIAN LINE DANCE) - Italian Line Dance Crowd.mp3","(ITALIAN LINE DANCE) - Italian Line Dance Crowd","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(ITALIAN LINE DANCE) - Italian Line Dance Crowd.mp3",".mp3","7740805","2025-03-03T19:43:56.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(JUMPING JAMBORIE) Dephine.mp3","(JUMPING JAMBORIE) Dephine.mp3","(JUMPING JAMBORIE) Dephine","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(JUMPING JAMBORIE) Dephine.mp3",".mp3","2909627","2025-03-03T19:43:56.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(KINDA LIKE NOW) Kinda Like Now.mp4","(KINDA LIKE NOW) Kinda Like Now.mp4","(KINDA LIKE NOW) Kinda Like Now","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(KINDA LIKE NOW) Kinda Like Now.mp4",".mp4","6885575","2025-03-03T19:43:58.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(LALALI)  Johnny Reid - This Is Not Goodbye.mp3","(LALALI)  Johnny Reid - This Is Not Goodbye.mp3","(LALALI)  Johnny Reid - This Is Not Goodbye","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(LALALI)  Johnny Reid - This Is Not Goodbye.mp3",".mp3","4231591","2025-03-03T19:43:58.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(LAST CALL) Shout Mountain Music.mp4","(LAST CALL) Shout Mountain Music.mp4","(LAST CALL) Shout Mountain Music","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(LAST CALL) Shout Mountain Music.mp4",".mp4","5796076","2025-03-03T19:43:58.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(LAST MINUTE) Baptized.mp4","(LAST MINUTE) Baptized.mp4","(LAST MINUTE) Baptized","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(LAST MINUTE) Baptized.mp4",".mp4","7069293","2025-03-03T19:43:58.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(LAY DOWN AND DANCE) Baby Let's Lay Down and Dance copia.mp4","(LAY DOWN AND DANCE) Baby Let's Lay Down and Dance copia.mp4","(LAY DOWN AND DANCE) Baby Let's Lay Down and Dance copia","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(LAY DOWN AND DANCE) Baby Let's Lay Down and Dance copia.mp4",".mp4","6327988","2025-03-03T19:43:58.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(LAY LOW) Lay Low.mp4","(LAY LOW) Lay Low.mp4","(LAY LOW) Lay Low","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(LAY LOW) Lay Low.mp4",".mp4","8981282","2025-03-03T19:44:00.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(LEAVE IT UP 2)- John Fogerty - Down On The Corner - premonition.mp3","(LEAVE IT UP 2)- John Fogerty - Down On The Corner - premonition.mp3","(LEAVE IT UP 2)- John Fogerty - Down On The Corner - premonition","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(LEAVE IT UP 2)- John Fogerty - Down On The Corner - premonition.mp3",".mp3","4287986","2025-03-03T19:44:00.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(LIGTHING POLKA) The wind.mp3","(LIGTHING POLKA) The wind.mp3","(LIGTHING POLKA) The wind","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(LIGTHING POLKA) The wind.mp3",".mp3","5762211","2025-03-03T19:44:00.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(LIT) Lit.mp4","(LIT) Lit.mp4","(LIT) Lit","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(LIT) Lit.mp4",".mp4","7829028","2025-03-03T19:44:00.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(LITTLE WHITE CHURCH) Little Big Town - Little White Church.mp3","(LITTLE WHITE CHURCH) Little Big Town - Little White Church.mp3","(LITTLE WHITE CHURCH) Little Big Town - Little White Church","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(LITTLE WHITE CHURCH) Little Big Town - Little White Church.mp3",".mp3","6076875","2025-03-03T19:44:02.000Z"
"C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY","2026-08-11T13:06:09.480Z","6ALTRECOREO\(LOVE IT) Hard Not to Love It.mp4","(LOVE IT) Hard Not to Love It.mp4","(LOVE IT) Hard Not to Love It","C:\Users\Luca\Music\MUSICA DJ MONSTER LUCAS BERRY\6ALTRECOREO\(LOVE IT) Hard Not to Love It.mp4",".mp4","7613859","2025-03-03T19:44:02.000Z"
